Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 61.0.3163.100,,2560-10-19 16:14:34,2560-10-19 16:14:34,0.550s,PASSED
click,Chrome 61.0.3163.100,,2560-10-19 16:14:34,2560-10-19 16:14:35,0.158s,PASSED
check,Chrome 61.0.3163.100,,2560-10-19 16:14:35,2560-10-19 16:14:35,0.686s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-19 16:14:35,2560-10-19 16:14:39,3.716s,FAILED
,,,,,,
Test Cases/Basic work/Predicted Multiple Verbatim/Prediction in details display Product Feature list,Chrome 61.0.3163.100,,2560-10-19 16:14:39,2560-10-19 16:14:45,5.460s,FAILED
openBrowser,Chrome 61.0.3163.100,,2560-10-19 16:14:39,2560-10-19 16:14:39,0.001s,NOT_RUN
maximizeWindow,Chrome 61.0.3163.100,,2560-10-19 16:14:39,2560-10-19 16:14:39,0.000s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2560-10-19 16:14:39,2560-10-19 16:14:39,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:39,2560-10-19 16:14:39,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 16:14:39,2560-10-19 16:14:39,0.000s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 16:14:39,2560-10-19 16:14:39,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:39,2560-10-19 16:14:39,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:39,2560-10-19 16:14:39,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:39,2560-10-19 16:14:39,0.001s,NOT_RUN
uploadFile,Chrome 61.0.3163.100,,2560-10-19 16:14:39,2560-10-19 16:14:39,0.000s,NOT_RUN
waitForElementClickable,Chrome 61.0.3163.100,,2560-10-19 16:14:39,2560-10-19 16:14:39,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:39,2560-10-19 16:14:39,0.001s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 16:14:39,2560-10-19 16:14:39,0.000s,NOT_RUN
selectOptionByValue,Chrome 61.0.3163.100,,2560-10-19 16:14:39,2560-10-19 16:14:39,0.001s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 16:14:39,2560-10-19 16:14:39,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:39,2560-10-19 16:14:39,0.134s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 16:14:39,2560-10-19 16:14:39,0.001s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 16:14:39,2560-10-19 16:14:39,0.000s,NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2560-10-19 16:14:39,2560-10-19 16:14:39,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:39,2560-10-19 16:14:39,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:39,2560-10-19 16:14:39,0.000s,NOT_RUN
